1030,1104,1122,1160,1273,1403,1445,1446,1447,1448,1449,1450,1451,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1465,1466,1467,1469,1470,1471,1472,1473,1474,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486,1487,1488,1489,1490,1491,1492,1493,1494,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1519,1520,1521,1522,1523,1525,1526,1527,1528,1529,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1615,1616,1617,1619,1620,1621,1622,1623,1624,1625,1626,1627,1628,1629,1630,1631,1643
100,100,100,100,,,,100,100,100,100,100,100,100,100,100,100,,100,,100,25,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,25,100,100,100,100,,100,100,100,100,,,100,,,100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,100,100,100,100,100,,100,100,,25,100,100,,100,0,,100,100,,,25,100,100,0,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,0,100,,100,100,,100,100,100,100,0,100,100,100,,100,100,,100,100,100,100,100,,100,100,100,100,25,,0,100,100,100,100,100,100,,100,100,,100,100,100,,100,100,100,0,100,100,,25,100,100,100,100,100,,100,100,100,100,100,100,100,25,100,100,100,100,25,,25,100,4
100,100,,100,,,,100,0,100,,0,100,100,0,100,100,100,100,100,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,,100,100,100,,100,100,100,0,,0,0,100,100,100,,100,,100,100,,0,0,100,100,0,100,100,100,,100,,0,100,,,100,100,,100,100,,,0,100,100,100,,,100,0,100,100,100,,0,100,0,100,100,0,100,100,100,,0,100,100,100,100,100,100,0,100,100,,,0,100,,0,100,100,,100,0,0,100,100,0,100,,,100,100,100,100,100,,100,0,100,100,0,0,100,,100,100,100,100,0,100,,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,100,100,100,,100,0,5
100,100,100,0,,,,100,100,,0,,100,100,0,100,,100,,100,100,100,,100,0,,,,0,0,100,0,,100,0,100,,100,100,0,,100,,,0,,100,0,,,100,100,0,,,0,,0,100,100,100,,,0,0,,0,0,,100,100,0,0,100,100,,100,0,,0,100,,0,100,,,0,100,,100,100,,0,100,100,,100,,,0,0,0,100,,,100,100,0,100,100,,,100,0,100,0,0,0,,100,,,,100,,100,100,100,,100,0,0,0,0,0,0,0,100,,,0,0,100,,,,,0,0,0,100,,,,100,100,100,,,,,0,0,,0,100,0,,100,100,100,,,,100,,0,100,100,,100,,,,6
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
100,80,,100,,,,100,100,100,100,100,100,100,100,100,100,100,100,80,100,100,60,100,100,60,80,100,20,100,60,80,100,100,100,100,100,100,80,100,60,80,100,100,,80,100,100,100,,,100,,100,80,100,20,100,100,60,,100,,100,,,100,100,80,80,100,100,100,80,100,,100,100,,80,100,100,,100,100,,80,100,,,40,100,100,100,100,100,80,60,100,,100,100,100,100,100,100,100,100,100,100,100,,100,80,,100,100,80,,80,80,,100,,100,100,,80,100,100,60,100,100,100,100,100,60,80,,60,100,100,80,100,100,100,,,100,100,100,,100,,,80,100,80,100,100,,20,,100,60,0,100,,100,100,100,100,100,100,100,100,40,100,100,,100,,100,100,8
100,100,0,100,,,,100,100,0,0,100,,0,0,0,100,,100,,0,100,0,0,,,,100,100,0,,100,,100,100,,100,0,100,100,0,0,,100,100,,0,100,,,0,100,0,,100,100,,,100,0,100,100,,,0,0,0,100,0,100,100,0,,0,100,,100,100,,0,100,,,100,100,,100,100,,,0,100,100,100,0,0,100,,100,100,100,0,0,0,0,100,100,100,100,100,,,0,100,100,100,,,0,0,100,,,,0,,100,0,100,0,0,0,,100,0,,100,100,,0,100,100,100,100,100,,,100,100,100,0,,100,,100,100,100,100,0,,0,100,100,100,0,0,100,,100,100,100,100,100,,100,0,100,100,0,100,0,,100,100,9
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
100,,0,100,100,,100,100,100,100,100,100,,100,0,0,100,100,,,100,100,100,100,100,100,,100,100,0,,100,100,100,100,100,100,0,100,100,100,100,0,100,,100,0,100,100,100,100,,100,,0,100,100,100,100,,100,100,100,,100,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,,0,100,100,,100,100,,100,100,100,100,,100,100,,,100,100,100,0,,100,100,100,100,100,100,100,,100,100,100,,100,,100,100,100,100,,100,0,100,100,100,100,100,0,100,0,100,,100,100,100,,,100,0,100,100,100,100,100,,100,100,100,0,,100,,,100,100,,100,100,100,,,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,17
100,100,,100,,,,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,,,100,100,,100,,100,,100,,100,100,100,100,,100,100,100,100,100,100,100,,100,100,,,100,100,100,100,100,100,100,100,100,,,100,,,,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,,100,100,,,100,100,100,100,100,,100,,,100,100,100,100,100,100,100,100,100,,100,,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,,100,100,19
100,100,,100,,,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,,100,100,,100,,,100,100,100,100,100,100,100,,100,,100,100,0,100,100,100,,100,100,,,,100,100,100,100,,,100,,100,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,100,,100,100,100,0,100,100,100,,,100,100,100,,0,100,100,100,100,100,100,100,100,100,100,100,100,,,100,100,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
100,100,100,100,,,100,100,33.3333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.6667,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,33.3333,100,100,100,100,100,,100,100,100,100,100,100,100,100,33.3333,100,100,100,100,100,100,,100,100,100,,100,100,,100,100,,,100,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,,100,100,100,100,33.3333,100,100,0,100,100,100,100,100,100,,100,100,100,100,33.3333,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33.3333,,100,100,26
100,0,50,100,,,,100,100,100,100,100,,0,100,100,100,100,0,,100,,100,0,50,,,100,100,50,100,,100,,100,100,100,100,,100,,100,100,,,100,100,100,100,,100,100,,100,100,100,,0,100,,,100,,,100,,100,,100,0,100,100,0,100,100,50,,100,,100,,100,,0,0,,100,100,,,50,100,,100,100,100,100,100,,100,100,,100,0,100,100,,100,100,100,,100,50,100,100,100,100,100,100,100,100,100,,100,100,0,50,100,0,100,0,0,0,100,100,100,0,,,,,100,100,,,100,100,100,0,,100,100,,,,100,,100,100,,100,,100,100,100,0,,100,100,100,100,,100,100,100,100,100,,100,,,,,100,27
100,100,0,100,100,100,100,100,,0,0,100,,100,0,100,0,100,100,100,100,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,0,0,0,0,100,,100,100,100,100,100,100,0,100,,100,100,100,100,100,,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,,100,100,100,100,100,0,100,100,100,100,100,100,,0,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,0,32
100,100,100,100,,,,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,0,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,,100,100,,100,100,,,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,100,,100,100,,100,100,100,100,100,,100,100,100,100,100,,0,100,100,100,100,100,100,100,0,100,100,100,100,100,,100,100,100,100,100,100,,100,100,,100,100,100,,100,100,100,100,,100,100,100,100,100,100,100,100,,,100,40
100,100,100,100,,,100,100,,66.6667,100,,100,100,100,100,100,100,100,100,100,,100,100,100,,,,100,,100,100,,100,100,,100,100,100,100,100,100,100,,,100,100,100,,100,100,,100,100,100,100,,100,100,66.6667,100,100,,100,100,,,100,100,100,100,100,100,100,100,100,100,100,,100,,100,100,100,100,,100,,,,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,,66.6667,100,100,100,100,100,,100,,100,100,100,,,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,,,100,,100,100,100,,100,,,,,,100,100,100,100,100,100,100,100,100,,66.6667,100,100,100,100,100,100,100,,100,100,,,100,,100,100,,100,100,42
100,100,100,100,,,,100,,100,100,100,100,,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,,60,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,100,,,,,,,,100,100,100,100,,,100,60,100,100,100,,100,100,100,,100,100,,100,100,,,100,100,100,100,100,100,100,60,100,,100,100,100,,100,100,100,100,,100,,,,100,,100,100,100,100,100,100,100,100,60,100,,100,100,100,100,100,100,100,80,100,100,100,100,,100,80,,100,,100,,100,100,100,100,100,100,100,,100,100,100,100,100,100,,100,100,100,100,0,100,,100,100,100,100,100,100,100,100,100,100,100,100,60,,100,100,48
100,100,100,100,,,100,100,100,100,33.3333,100,100,33.3333,33.3333,100,100,100,100,100,100,0,33.3333,100,100,100,100,100,33.3333,100,100,100,66.6667,33.3333,100,100,33.3333,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,33.3333,100,100,100,100,100,100,100,100,,100,100,100,66.6667,100,100,,100,100,,,33.3333,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,49
,50,,100,,,,100,,100,50,100,,0,100,100,100,,100,50,,,,100,50,,100,,50,100,50,100,100,100,100,100,100,50,,100,100,0,100,100,100,50,100,100,100,,100,100,100,,100,50,50,100,50,100,,100,,100,100,100,100,,100,100,100,100,50,0,100,50,,100,,0,100,100,100,100,100,,100,,,,100,100,100,100,50,100,50,100,,,100,100,100,0,100,100,100,100,50,100,100,100,100,50,,,,100,0,100,0,100,,50,,100,100,100,50,50,100,50,0,,50,50,100,0,,,100,0,100,100,100,,,100,100,100,,50,,,100,100,,,100,,100,0,,100,100,50,,,100,50,100,50,100,,,,100,100,100,100,100,,,,51
100,,,100,100,100,,100,100,100,100,100,100,100,40,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,40,100,100,100,100,100,100,100,100,100,100,,40,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,40,100,100,40,100,100,100,0,100,100,100,100,100,,0,100,,40,100,100,,,100,100,100,40,,100,100,100,100,100,100,100,100,100,,100,,100,100,100,100,,100,,100,100,100,100,100,40,100,100,100,100,40,,100,100,100,40,100,100,0,100,,40,0,100,40,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,,,,100,100,100,100,100,,100,100,100,100,100,100,100,,100,100,100,100,100,,,100,52
100,,100,100,100,,100,100,0,100,100,100,100,0,100,100,,0,100,100,100,100,,0,0,100,100,0,0,0,100,,100,0,100,100,100,100,100,100,100,100,0,100,100,100,0,,100,100,100,100,100,,100,100,0,100,0,,100,100,100,,100,,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,100,0,100,0,,0,100,,100,100,100,100,,100,0,100,,100,100,100,0,100,100,100,100,100,100,100,0,,100,100,100,100,100,100,100,100,100,100,,,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,,0,100,0,100,0,0,100,100,100,100,100,100,100,100,,0,100,100,100,100,,100,,,100,0,100,100,,100,100,0,100,0,100,100,,100,100,100,100,0,,100,100,57
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
100,0,,100,,,100,100,100,100,100,100,,100,0,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,,100,,100,100,,100,100,100,100,100,100,100,,100,100,100,100,100,100,,,100,100,100,100,,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,0,100,100,100,,100,,,,,100,,,,,100,100,,100,100,100,100,100,,100,,100,,100,100,100,,100,100,100,100,100,,100,100,100,,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,,100,100,,100,100,,100,100,,100,100,100,,100,,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,,,100,100,77
0,100,100,100,,,100,100,100,100,25,100,100,100,25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,25,100,100,100,100,100,100,100,100,25,100,100,100,100,100,100,100,100,100,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,0,100,100,100,0,,100,100,,100,25,100,100,0,100,100,100,0,100,100,100,100,0,25,100,100,100,100,100,25,100,100,100,100,100,100,100,25,100,100,100,100,25,0,100,,100,100,100,100,100,100,0,100,100,0,100,100,,25,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,0,100,100,,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,,25,,100,100,78
100,100,100,100,,,,100,,100,100,100,,100,100,100,100,100,100,100,100,66.6667,100,100,100,,100,100,100,100,66.6667,0,,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,33.3333,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,,100,100,100,,100,66.6667,,100,100,,,100,,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,100,,100,,100,100,100,,100,100,,100,,100,100,100,100,100,100,100,66.6667,100,100,100,100,,100,100,66.6667,100,100,100,100,100,100,100,100,100,,100,,100,,100,100,100,,100,100,100,,100,100,100,,100,100,100,100,,100,100,100,100,100,100,,100,,100,100,84
,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,0,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,88
100,100,100,100,,,100,100,100,100,100,,,100,0,100,100,,,100,100,100,100,100,100,,,,100,100,100,,100,100,100,100,100,100,,0,100,100,,100,100,100,100,100,100,,100,100,100,,,100,100,100,100,100,100,100,,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,,100,100,100,100,100,100,,100,100,,100,100,,,,100,100,100,0,,100,0,100,100,100,,100,,100,100,100,100,100,,100,,,,0,100,100,100,,,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,,100,,,100,100,100,100,100,100,100,,100,100,,,,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,100,100,93
0,,,0,,,,,,,,,,,,,,,,,,,,100,0,,,,100,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,100,,,,,,100,,0,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95
,0,40,20,,,,20,,,,,,,,,,20,,,,,,,0,,0,,20,,,40,,,0,,,20,,,,20,,,,,,,20,,,20,,,40,20,20,,,,,,,,,,,40,,,,,40,,0,,,20,,0,,,,40,,,20,,,,,,20,,,40,40,,,,40,,20,0,20,20,,,0,,,,40,20,,,,,,40,,40,,40,,40,,20,,,20,20,,,,40,,,,0,,,,,,,,20,,40,,,,,20,,,,,,,,40,,40,,,40,,20,40,20,,,,,40,,,,,,,,103
0,100,0,100,100,,100,100,0,100,100,100,0,0,0,0,100,,0,0,0,100,0,0,0,0,0,0,100,100,,,0,,100,0,0,0,100,0,100,100,0,,0,100,100,,100,0,0,0,0,0,0,0,0,0,100,100,0,0,100,100,,100,100,0,,100,100,0,0,0,0,0,,0,,0,100,,,100,0,,100,100,,100,0,,0,,100,0,,100,,0,0,0,0,100,0,100,0,100,,100,,,,100,,0,0,0,0,0,0,0,0,100,,100,100,0,100,100,100,0,100,0,100,0,100,,,,100,0,,100,0,,0,100,0,0,0,,0,,,100,0,0,,0,100,0,0,100,0,0,0,100,100,100,0,100,100,,100,0,100,0,0,0,,,100,0,112
100,0,,100,,,100,100,,100,100,,100,,100,100,,,100,,,,100,100,100,,,,100,100,,,,,100,,,0,100,,100,100,0,,,,100,,100,,100,,100,100,100,100,100,100,100,100,100,100,,100,,,100,,100,100,100,100,100,100,100,0,,100,,0,100,100,100,100,,,100,,,,,100,,100,100,0,100,,,,100,100,100,,100,100,100,100,100,100,,0,100,100,,100,100,,100,100,100,100,,0,,,,100,100,100,100,100,100,,100,100,0,100,,100,,100,100,,,,100,100,100,,100,,100,,,,,100,100,100,100,100,,0,100,100,,100,,100,100,100,,,,100,100,,100,,100,,,,114
100,100,0,50,,,,100,,50,50,50,100,50,100,,,100,50,50,,,100,100,50,,100,100,50,,50,,100,100,50,50,100,100,,100,50,100,,50,100,100,100,,50,100,50,50,50,100,100,50,50,50,50,50,50,100,,50,,100,100,100,,50,50,50,50,50,50,,50,100,,50,50,50,50,100,50,,50,,,,,100,100,50,50,100,50,50,,,100,100,100,50,100,100,,,,100,50,50,,100,100,100,100,,100,50,50,,,50,,100,,50,50,,50,50,100,100,100,50,,50,,100,50,100,50,100,,50,,50,100,100,100,50,,,100,100,100,100,50,100,,100,,100,100,50,100,100,,100,100,50,50,100,100,50,50,50,50,100,100,,,50,120
100,,100,100,100,100,,100,100,100,100,100,,100,100,100,100,,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,,100,100,,100,100,100,,,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,100,100,100,100,,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,100,,100,100,100,100,100,0,100,100,,100,100,100,100,,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,122
100,50,,50,,,,50,,50,100,,,100,,0,,50,,,100,50,50,100,100,,100,,50,50,,100,,,50,50,50,100,,100,100,100,50,,100,100,50,50,100,,100,50,100,100,100,100,,100,50,50,100,100,,100,,50,50,100,50,100,100,50,,50,0,50,,50,,50,,,50,100,100,,50,100,,,,100,50,50,,,50,,,100,100,100,50,100,100,100,,50,,100,100,50,100,50,50,,100,100,100,,100,100,,50,0,,,100,100,100,100,50,100,,100,50,100,50,,,100,100,100,100,100,,100,,,,100,,100,,50,50,100,100,50,,50,100,100,50,50,,100,50,100,100,100,50,,,,100,,50,,,100,,100,,124
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133
100,100,100,100,,,100,100,,0,100,100,100,,100,100,,100,100,100,100,100,,100,0,,100,,100,,50,100,100,100,100,100,100,100,,100,0,,100,100,,100,100,100,100,100,50,,100,100,,100,100,100,100,,100,100,,100,,,100,100,,100,100,100,100,100,100,,,100,,100,100,,100,100,100,,100,,,,,100,,,100,100,,100,,50,100,,100,100,,100,,,100,100,100,100,100,100,100,0,100,100,100,100,100,100,,50,100,,,100,50,100,100,100,100,100,100,100,100,100,,100,100,100,,100,100,100,,,,100,,100,100,,,100,,50,50,100,,100,100,100,100,100,100,50,50,100,100,100,100,100,100,100,100,100,100,,100,,100,,142
100,0,0,100,,,0,100,100,0,100,0,,100,100,0,0,100,100,0,100,0,,100,0,100,,100,0,100,0,0,100,0,0,0,100,100,0,100,100,100,100,0,0,100,0,,100,0,0,0,0,100,100,100,100,0,0,100,0,0,,100,0,100,100,100,100,0,100,100,100,0,100,0,100,100,,100,100,0,,100,100,,100,100,,100,100,0,100,100,100,,0,100,100,100,100,0,0,0,100,0,,100,,0,0,,0,100,100,100,0,100,100,0,0,0,100,,0,,100,100,100,100,100,100,100,100,100,100,100,0,,0,100,0,100,100,100,100,100,,100,100,100,0,100,,0,100,100,100,0,100,0,0,100,0,100,0,,100,100,100,100,0,100,100,100,0,100,100,100,100,0,,0,100,145
100,100,,100,,,100,100,100,100,,,,100,,50,,,,50,50,,,100,50,,100,100,0,100,,100,,,100,,100,100,,100,,,100,100,100,,50,50,,,100,50,,100,,100,,50,100,,50,100,,100,,100,100,100,,100,100,,100,50,100,100,,100,,100,,,50,100,100,,50,,,,,100,,100,50,100,,,,,100,,100,100,100,100,,100,100,50,100,100,,50,100,100,,,100,100,100,100,,50,100,,,50,100,100,100,100,100,,,100,,100,,100,,,100,100,100,,100,100,,,100,,100,,100,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,,,,,100,50,,100,,148
